STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2016-01,,,,8,6,,,,,,,,,,,1.12,,,,3.73,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2016-03,,,,12,5,,,,,,,,,,,1.13,,,,2.53,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2016-04,,,,6,0,,,,,,,,,,,0.07,,,,0.17,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2016-06,,,,9,7,,,,,,,,,,,2.53,,,,6.44,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2016-07,,,,7,6,,,,,,,,,,,0.82,,,,2.2,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2016-09,,,,9,5,,,,,,,,,,,2.36,,,,3.84,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-03,,,,3,2,,0,,,,,,,,0,0.23,,,,0.45,0,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-04,,,,4,2,,,,,,,,,,,1.74,,,,2.37,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-05,,,,7,4,,,,,,,,,,,2.75,,,,3.87,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-07,,,,17,12,,,,,,,,,,,1.51,,,,7.05,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-08,,,,14,9,,,,,,,,,,,1.27,,,,4.98,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-09,,,,7,2,,,,,,,,,,,6.63,,,,7.24,,,,,,,,
US1GABR0005,"RICHMOND HILL 7.0 ESE, GA US",31.8871,-81.205,3.7,2017-11,,,,13,4,,,,,,,,,,,0.55,,,,1.49,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2014-09,,,,15,9,,,,,,,,,,,1.46,,,,5.71,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2014-12,,,,8,4,,,,,,,,,,,0.99,,,,2.54,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2015-01,,,,9,5,,,,,,,,,,,1.76,,,,4.82,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2015-03,,,,15,7,,,,,,,,,,,0.61,,,,2.6,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2015-05,,,,6,5,,,,,,,,,,,0.95,,,,2.61,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2015-10,,,,11,6,,,,,,,,,,,1.65,,,,2.94,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2016-03,,,,9,4,,,,,,,,,,,2.7,,,,3.89,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2016-05,,,,8,8,,,,,,,,,,,3.55,,,,7.87,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2016-06,,,,10,7,,,,,,,,,,,4.08,,,,11.23,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2016-07,,,,11,8,,,,,,,,,,,1.2,,,,3.79,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2016-08,,,,9,5,,,,,,,,,,,2.32,,,,3.75,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2017-02,,,,6,3,,,,,,,,,,,0.96,,,,1.68,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2017-05,,,,6,6,,,,,,,,,,,1.52,,,,4.28,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2017-08,,,,17,13,,,,,,,,,,,1.52,,,,5.85,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2017-09,,,,7,3,,,,,,,,,,,0.69,,,,1.25,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2017-10,,,,9,6,,,,,,,,,,,1,,,,3.86,,,,,,,,
US1GACT0061,"SAVANNAH 4.6 NW, GA US",32.0709,-81.1882,1.8,2017-11,,,,4,4,,,,,,,,,,,0.45,,,,1.09,,,,,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-01,,2,2,,,,,0,6,0,6,0,23,,,,78,1122,437,,,51,60.6,41.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-02,,2,0,,,,,0,6,0,10,0,24,,,,76,1485,363,,,52,63,41.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-03,,39,37,,,,,0,2,0,22,0,30,,,,85,1659,173,,,60.6,71.1,50.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-04,,122,83,,,,,0,0,0,27,1,39,,,,90,1710,51,,,66,75.9,56.2,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-05,,410,288,,,,,0,0,0,29,3,52,,,,92,1716,6,,,74.5,82.8,66.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-06,,927,517,,,,,0,0,0,30,21,68,,,,96,1716,0,,,82.2,91.1,73.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-07,,1424,496,,,,,0,0,0,31,17,68,,,,95,0,0,,,81,89.5,72.6,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-08,,1930,506,,,,,0,0,0,31,15,69,,,,97,0,0,,,81.3,89.2,73.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-09,,2287,357,,,,,0,0,0,30,2,56,,,,92,0,0,,,76.9,84.8,68.9,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-10,,2450,163,,,,,0,0,0,27,1,42,,,,91,50,50,,,68.6,77.7,59.6,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-11,,2464,14,,,,,0,0,0,18,0,39,,,,80,200,151,,,60.4,69.5,51.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2009-12,,2466,2,,,,,0,0,0,6,0,33,,,,79,587,387,,,52,61,43.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-01,,0,0,,,,,0,14,0,5,0,23,,,,73,1161,573,,,46.5,56.2,36.8,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-02,,0,0,,,,,0,6,0,1,0,29,,,,70,1665,504,,,47,56.6,37.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-03,,0,0,,,,,0,0,0,13,0,33,,,,80,1924,259,,,56.6,66.4,46.8,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-04,,114,114,,,,,0,0,0,30,0,49,,,,89,1938,14,,,68.3,79.2,57.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-05,,464,350,,,,,0,0,0,31,4,57,,,,92,1938,0,,,76.3,85,67.6,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-06,,1034,570,,,,,0,0,0,30,27,69,,,,100,1938,0,,,84,93.8,74.2,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-07,,1626,591,,,,,0,0,0,31,25,64,,,,100,0,0,,,84.1,93.4,74.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-08,,2215,590,,,,,0,0,0,31,22,70,,,,98,0,0,,,84,91.9,76.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-09,,2666,450,,,,,0,0,0,30,15,65,,,,96,0,0,,,80,88.5,71.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-10,,2825,159,,,,,0,0,0,31,0,49,,,,88,11,11,,,69.8,80.5,59.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-11,,2842,17,,,,,0,0,0,17,0,36,,,,81,190,179,,,59.6,70.8,48.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2010-12,,2842,0,,,,,0,15,0,2,0,22,,,,70,773,582,,,44.9,55.5,34.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-01,,0,0,,,,,0,9,0,2,0,24,,,,74,1345,573,,,46.5,56.2,36.8,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-02,,17,17,,,,,0,1,0,12,0,32,,,,83,1595,249,,,56.4,66.1,46.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-03,,23,6,,,,,0,0,0,16,0,33,,,,84,1766,171,,,58.4,70.5,46.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-04,,206,183,,,,,0,0,0,27,1,41,,,,92,1803,37,,,69.8,80.4,59.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-05,,537,330,,,,,0,0,0,31,11,50,,,,98,1808,4,,,75.5,85.3,65.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-06,,1076,539,,,,,0,0,0,30,21,68,,,,100,1808,0,,,83,92.9,73.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-07,,1671,596,,,,,0,0,0,31,23,70,,,,100,0,0,,,84.2,92.9,75.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-08,,2281,609,,,,,0,0,0,31,24,72,,,,100,0,0,,,84.6,93.3,76,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-09,,2664,383,,,,,0,0,0,30,8,63,,,,94,0,0,,,77.8,86.4,69.2,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-10,,2780,115,,,,,0,0,0,25,0,46,,,,87,33,33,,,67.9,76.2,59.6,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-11,,,,,,,,0,0,0,17,0,43,,,,81,,,,,64.3,72.5,56.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2011-12,,,11,,,,,0,0,0,13,0,38,,,,79,,226,,,57.6,67.5,47.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-01,,1,1,,,,,0,3,0,14,0,27,,,,76,,322,,,54.6,66,43.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-02,,20,19,,,,,0,2,0,12,0,26,,,,83,,240,,,57.4,67.7,47.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-03,,166,145,,,,,0,0,0,26,0,42,,,,86,,56,,,67.9,77.7,58,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-04,,346,180,,,,,0,0,0,26,2,44,,,,90,,41,,,69.7,80.4,58.9,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-05,,693,347,,,,,0,0,0,31,4,58,,,,92,,0,,,76.2,84.9,67.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-06,,1068,375,,,,,0,0,0,30,4,62,,,,101,,0,,,77.5,85.9,69.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-07,,1664,597,,,,,0,0,0,31,26,72,,,,101,0,0,,,84.3,93.4,75.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-08,,2152,488,,,,,0,0,0,31,15,67,,,,94,0,0,,,80.7,88.4,73.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-09,,2527,375,,,,,0,0,0,30,8,59,,,,94,0,0,,,77.5,86,69,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-10,,2679,152,,,,,0,0,0,28,0,46,,,,88,36,36,,,68.7,77.2,60.2,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-11,,2686,7,,,,,0,0,0,10,0,37,,,,83,316,279,,,55.9,65.3,46.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2012-12,,2695,9,,,,,0,1,0,12,0,32,,,,79,582,266,,,56.7,66.4,47,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2013-01,,25,25,,,,,0,0,0,12,0,33,,,,81,846,264,,,57.3,67.3,47.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2013-02,,25,0,,,,,0,2,0,7,0,31,,,,78,1145,299,,,54.3,63.9,44.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2013-03,,29,4,,,,,0,1,0,9,0,32,,,,78,1476,331,,,54.4,64.5,44.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2013-04,,133,104,,,,,0,0,0,27,0,46,,,,85,1525,49,,,66.8,76.5,57.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-01,,1,1,,,,,0,11,1,3,0,19,,,,72,,548,,,46.1,56.2,36,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-02,,11,10,,,,,0,0,0,11,0,33,,,,81,,292,,,54.9,65.3,44.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-03,,20,9,,,,,0,0,0,16,0,37,,,,82,,283,,,56.1,66.7,45.6,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-04,,151,131,,,,,0,0,0,25,0,43,,,,89,,47,,,67.8,78,57.6,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-05,,466,315,,,,,0,0,0,30,10,53,,,,96,,1,,,75.1,85.3,64.9,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-06,,933,466,,,,,0,0,0,30,17,64,,,,96,,0,,,80.5,89.8,71.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-07,,1455,523,,,,,0,0,0,31,20,69,,,,96,0,0,,,81.9,90.6,73.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-08,,1985,530,,,,,0,0,0,31,21,66,,,,98,0,0,,,82.1,91.1,73.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-09,,2365,380,,,,,0,0,0,29,11,59,,,,95,3,3,,,77.6,85.4,69.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-10,,2525,160,,,,,0,0,0,31,4,47,,,,92,32,29,,,69.2,81.2,57.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-11,,2538,14,,,,,0,4,0,11,0,28,,,,81,349,317,,,54.9,66.2,43.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2014-12,,2543,5,,,,,0,2,0,11,0,32,,,,85,648,298,,,55.5,66,45,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-01,,4,4,,,,,0,2,0,4,0,22,,,,77,1105,457,,,50.4,60,40.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-02,,4,0,,,,,0,6,0,4,0,22,,,,76,1586,481,,,47.8,58,37.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-03,,60,56,,,,,0,0,0,20,0,36,,,,86,1713,127,,,62.6,72.6,52.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-04,,220,161,,,,,0,0,0,28,0,52,,,,88,1721,8,,,70.5,79.5,61.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-05,,501,280,,,,,0,0,0,31,5,51,,,,94,1723,2,,,74,83.9,64,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-06,,1010,509,,,,,0,0,0,30,17,66,,,,101,1723,0,,,82,92,72,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-07,,1594,584,,,,,0,0,0,31,27,70,,,,99,0,0,,,83.8,93.6,74.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-08,,2115,521,,,,,0,0,0,31,19,71,,,,96,0,0,,,81.8,90.2,73.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-09,,2481,366,,,,,0,0,0,30,6,57,,,,95,0,0,,,77.2,84.8,69.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2015-12,,,95,,,,,0,0,0,22,0,35,,,,83,,129,,,63.9,73.6,54.2,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-01,,0,0,,,,,0,6,0,1,0,28,,,,71,,489,,,49.2,58.4,40,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-02,,13,13,,,,,0,1,0,10,0,30,,,,79,,331,,,54,63.8,44.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-03,,110,96,,,,,0,0,0,22,0,43,,,,85,,98,,,64.9,73.8,56,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-04,,198,88,,,,,0,0,0,25,1,44,,,,91,,45,,,66.5,76.9,56,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-05,,461,263,,,,,0,0,0,31,0,49,,,,89,,7,,,73.2,82.7,63.8,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-06,,955,494,,,,,0,0,0,30,21,63,,,,99,,0,,,81.5,91.2,71.8,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-07,,1587,632,,,,,0,0,0,31,31,71,,,,99,0,0,,,85.4,95.6,75.2,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-08,,2147,560,,,,,0,0,0,31,26,69,,,,98,0,0,,,83.1,92,74.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-09,,2565,417,,,,,0,0,0,30,8,64,,,,97,0,0,,,78.9,87.7,70.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-10,,2749,185,,,,,0,0,0,30,0,48,,,,88,8,8,,,70.7,80.1,61.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-11,,2798,49,,,,,0,0,0,20,0,37,,,,84,170,162,,,61.2,72,50.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2016-12,,2806,7,,,,,0,0,0,10,0,34,,,,78,450,280,,,56.2,65.6,46.8,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-01,,17,17,,,,,0,4,0,17,0,29,,,,82,684,234,,,58,67.9,48.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-02,,38,21,,,,,0,0,0,22,0,38,,,,81,803,119,,,61.5,72.2,50.7,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-03,,101,63,,,,,0,1,0,18,0,29,,,,88,1001,198,,,60.7,70.9,50.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-04,,292,190,,,,,0,0,0,28,0,44,,,,88,1023,22,,,70.6,80.7,60.5,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-05,,586,294,,,,,0,0,0,31,10,49,,,,94,1026,3,,,74.4,84.7,64.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-06,,1015,429,,,,,0,0,0,30,12,63,,,,95,1026,0,,,79.3,87.5,71.1,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-07,,1556,542,,,,,0,0,0,31,24,68,,,,98,0,0,,,82.5,91.6,73.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-08,,2080,524,,,,,0,0,0,31,17,67,,,,97,0,0,,,81.9,89.9,73.9,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-09,,2481,400,,,,,0,0,0,30,12,60,,,,96,0,0,,,78.3,87.3,69.4,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-10,,2716,235,,,,,0,0,0,27,3,38,,,,92,50,50,,,71,80.6,61.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-11,,2751,35,,,,,0,0,0,16,0,38,,,,84,232,182,,,60.1,70.9,49.3,,,,
USR0000SSAV,"SAVANNAH NWR SOUTH CAROLINA, SC US",32.1,-81.0833,3,2017-12,,2758,6,,,,,0,3,0,9,0,31,,,,77,608,375,,,53.1,62,44.3,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-01,,,,13,5,,,,,,,,,,,0.5,,,,1.78,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-02,,,,4,3,,,,,,,,,,,0.55,,,,1.02,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-05,,,,13,12,,,,,,,,,,,3.06,,,,8.39,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-06,,,,10,7,,,,,,,,,,,1.21,,,,3.48,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-08,,,,15,8,,,,,,,,,,,1.89,,,,6.69,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-09,,,,10,4,,,,,,,,,,,3.03,,,,3.93,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-10,,,,12,5,,,,,,,,,,,0.79,,,,2.04,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2009-12,,,,19,9,,,,,,,,,,,1.27,,,,6.88,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-01,,,,12,6,,,,,,,,,,,2.36,,,,6.06,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-02,,,,9,4,,,,,,,,,,,0.96,,,,3.18,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-03,,,,10,4,,,,,,,,,,,2.09,,,,3.48,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-06,,,,7,4,,,,,,,,,,,0.83,,,,1.61,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-08,,,,16,8,,,,,,,,,,,1.04,,,,2.93,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-10,,,,3,1,,,,,,,,,,,1.43,,,,1.55,,,,,,,,
US1GACT0019,"SKIDAWAY ISLAND 0.8 NE, GA US",31.9428,-81.0368,2.1,2010-12,,,,8,3,,,,,,,,,,,0.51,,,,1.38,,,,,,,,
