,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
104,       16,      00,   195809,   9.38,   78.1,   4.04,   4.04,   5.35,   4.04,    407,      0,   1.91,   2.03,   2.14,   1.58,   1.11,   1.47,   1.38,   69.5,   86.7,0
105,       16,      00,   195810,   1.62,   66.4,   -.22,   3.41,   -.66,   3.09,    123,     59,   -.73,    .99,   1.24,   1.25,    .94,   1.09,   1.31,   55.9,     77,0
106,       16,      00,   195811,   2.39,   58.8,   -.66,   2.59,  -1.39,   1.69,     43,    194,   -.78,  -1.17,    .38,    .82,    .84,    .32,   1.28,   47.4,   70.2,0
107,       16,      00,   195812,   1.55,   47.6,  -1.62,    1.3,  -3.07,   -.78,      3,    506,  -3.09,  -2.61,  -2.47,   -.03,    .29,    .09,    .93,   36.5,   58.6,0
108,       16,      00,   195901,   3.49,   46.4,  -1.84,    .77,  -1.18,  -1.61,     12,    560,   -.63,  -2.09,  -1.87,   -.43,    -.1,   -.02,    .97,   34.9,     58,0
109,       16,      00,   195902,   7.12,   53.1,    .68,   1.37,   2.03,    -.2,     19,    321,   1.18,    .37,   -.74,   -.28,    .19,    .38,   1.26,   43.8,   62.3,0
110,       16,      00,   195903,   3.33,   56.5,     .2,    .83,  -1.21,  -1.04,     23,    271,   -.69,    .32,   -.14,  -1.44,   -.25,    .12,   1.02,   44.3,   68.6,0
111,       16,      00,   195904,   4.95,   64.6,    .33,    .89,    .45,   -.73,     74,     71,    .18,   -.31,    .31,  -1.01,   -.27,      0,    .75,   54.1,   75.2,0
112,       16,      00,   195905,   6.05,   75.5,    .44,    .94,    .42,   -.47,    326,      0,    .55,    .45,    .08,   -.45,   -.28,    .07,    .86,   65.4,   85.6,0
113,       16,      00,   195906,   5.51,   79.1,    .73,   1.18,   1.02,    .08,    430,      0,    .45,     .6,    .52,    .29,   -.81,    .07,    .56,   69.5,   88.6,0
114,       16,      00,   195907,   8.36,     81,    1.7,    2.1,   3.11,   1.47,    494,      0,   1.52,   1.16,    1.1,    .91,   -.18,    .34,    .93,   71.1,   90.8,0
115,       16,      00,   195908,   4.77,   81.3,   1.85,   2.21,    .99,    1.8,    507,      0,    .15,   1.06,    .96,    .58,     .1,    .15,   1.05,   71.5,   91.2,0
116,       16,      00,   195909,   2.65,   77.7,   1.35,   1.68,   -.92,    .89,    389,      0,   -.64,   -.45,    .42,    .63,     .4,   -.57,     .7,   67.8,   87.6,0
117,       16,      00,   195910,   5.75,   69.4,   1.83,   2.12,   1.86,   1.92,    189,     29,    .96,    .37,     .3,    .97,    .86,    -.1,    .73,   59.2,   79.5,0
118,       16,      00,   195911,   2.34,   53.8,   -.33,   1.57,     -1,     .9,     13,    314,   -.81,    .17,   -.22,    .43,    .27,    -.1,    .14,   41.2,   66.3,0
119,       16,      00,   195912,   4.83,   51.2,   -.44,   1.27,   -.41,    .41,      9,    413,   -.09,   -.78,    .01,    .21,    .41,    .26,    .32,   40.3,     62,0
120,       16,      00,   196001,    4.3,   47.6,   -.58,    .95,   -.57,   -.13,     16,    524,   -.23,   -.33,   -.78,   -.46,    .27,    .38,    .29,   38.3,   56.9,0
