StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       01,      00,   201304,   5.71,   62.2,   1.36,   1.36,    .69,    .83,     35,    140,    .52,   -.27,    .61,    .48,    .91,     .8,   -.21,     50,   74.3,
       01,      00,   201305,      4,   68.2,    1.3,    1.3,    .25,    .84,    128,     45,      0,    .35,   -.26,    .83,    .58,    .75,   -.01,   56.8,   79.6,
       01,      00,   201306,   5.81,     78,   1.73,   1.73,   1.69,   1.73,    377,      0,    .86,     .5,    .62,    .83,    .54,    .96,    .15,   68.2,   87.7,
       01,      00,   201307,    8.7,   77.7,   2.87,   2.87,   3.94,   2.87,    382,      0,   1.62,   1.52,   1.27,   1.17,      1,   1.35,    .45,   69.2,   86.1,
       01,      00,   201308,    5.5,   77.9,    3.3,    3.3,   2.17,    3.3,    386,      0,    .74,   1.66,   1.63,    .82,   1.55,   1.26,    .77,   68.6,   87.1,
       01,      00,   201309,    3.2,     75,   2.97,   2.97,    .03,   2.92,    288,      4,   -.16,    .28,   1.22,   1.19,   1.27,    .97,    .37,   63.8,   86.1,
       01,      00,   201310,   1.47,   64.9,    2.4,    2.4,   -.79,   1.97,     86,    107,   -.72,   -.66,   -.26,    .79,    .91,    .82,    .46,   53.5,   76.3,
       01,      00,   201311,   3.42,   51.6,   2.11,   2.11,   -.14,   1.57,      3,    432,    .01,   -.53,   -.53,    .74,    .35,   1.07,    .38,     40,   63.3,
       01,      00,   201312,   7.93,   47.9,   2.72,   2.72,    2.5,   2.72,      4,    564,   1.24,    .84,    .35,   1.01,   1.09,   1.21,    .79,   37.6,   58.2,
       01,      00,   201401,    2.7,   37.3,   1.82,   1.82,  -1.85,    .99,      1,    887,  -1.34,    .21,    .06,   -.17,    .64,    .82,    .51,   24.7,   49.8,
       01,      00,   201402,   5.75,   47.3,   1.82,   1.82,    .55,   1.17,      3,    531,    .38,   -.62,    .32,   -.22,     .8,    .44,    .63,   35.9,   58.7,
       01,      00,   201403,   5.57,   52.3,   1.51,   1.51,   -.37,    .67,     11,    429,   -.06,    .11,   -.56,    -.2,    .43,    .64,    .64,   39.6,     65,
       01,      00,   201404,   9.67,   62.4,   2.64,   2.64,   3.88,   2.64,     38,    132,   1.81,   1.21,   1.15,    .86,    .64,   1.15,   1.38,   50.1,   74.8,
       01,      00,   201405,   4.27,   70.2,   2.44,   2.44,    .19,   2.44,    172,     25,    .14,    1.5,   1.08,    .93,    .45,   1.17,   1.41,   58.2,   82.2,
       01,      00,   201406,   5.23,   77.9,   2.56,   2.56,   1.13,   2.56,    373,      0,    .61,     .4,    1.4,    .62,    .63,   1.08,   1.53,   67.9,   87.8,
       01,      00,   201407,   3.36,   77.8,    -.4,    1.9,  -1.19,   1.33,    377,      0,  -1.39,    -.3,   -.23,    .68,    .54,    .36,   1.25,   67.2,   88.4,
       01,      00,   201408,   3.25,   79.5,   -.72,   1.34,   -1.1,    .26,    431,      0,   -.73,  -1.38,   -.71,    .43,    .45,    .09,    .92,   67.9,   91.1,
       01,      00,   201409,   2.51,   76.3,  -1.23,    .62,  -1.73,  -1.14,    325,      1,   -.58,  -1.05,   -1.6,    .29,   -.12,   -.01,    .62,   65.7,     87,
       01,      00,   201410,   4.38,   65.2,   -.73,    .93,    1.1,   -.33,     89,    101,    .88,    .19,   -.27,   -.42,    .45,     .4,    .77,     52,   78.4,
       01,      00,   201411,   2.98,   48.2,    -.8,    .69,   -.42,   -.66,      1,    522,   -.24,    .36,   -.02,   -.61,    .29,    .36,     .9,   35.3,   61.2,
       01,      00,   201412,   6.36,     50,   -.42,    .91,    .88,   -.09,      8,    500,    .65,    .24,    .58,   -.54,    .53,    .17,   1.02,   39.8,   60.2,
       01,      00,   201501,   4.34,   43.6,   -.57,    .62,   -.59,   -.52,      5,    698,   -.26,    .24,   -.04,   -.25,   -.38,    .41,    .84,   32.5,   54.6,
       01,      00,   201502,   4.05,   41.3,   -.74,   -.74,   -.66,   -.74,      0,    697,    -.5,   -.64,   -.15,   -.19,   -.64,    .16,    .37,     30,   52.6,
       01,      00,   201503,   4.28,   57.8,   -1.3,   -1.3,  -1.92,   -1.3,     36,    295,   -.63,   -.86,   -.93,   -.28,  -1.03,   -.01,    .42,   46.8,   68.8,
       01,      00,   201504,   7.14,     66,    -.7,    -.7,   1.38,    .19,     84,     78,   1.04,    .27,   -.06,   -.11,   -.28,   -.37,    .54,   55.5,   76.6,
       01,      00,   201505,   4.32,   71.8,   -.64,   -.64,   -.03,    .25,    212,     16,    .17,    .86,    .28,    .03,   -.07,   -.38,    .56,     60,   83.7,
       01,      00,   201506,   3.27,   78.8,   -.91,   -.91,     -1,   -.51,    408,      0,   -.49,   -.27,    .44,   -.35,   -.06,   -.65,    .25,   68.2,   89.5,
       01,      00,   201507,   4.71,   81.6,  -1.26,  -1.26,  -1.32,  -1.26,    501,      0,   -.23,   -.57,   -.41,   -.35,   -.36,   -.47,   -.13,   71.2,   91.9,
       01,      00,   201508,   4.94,     79,   -.99,   -.99,    .42,   -.65,    416,      0,    .41,   -.02,   -.32,   -.06,   -.18,   -.24,   -.19,   68.2,   89.8,
       01,      00,   201509,   2.71,   74.4,   -1.3,   -1.3,  -1.25,   -1.3,    272,      5,   -.45,   -.17,   -.34,    .05,   -.51,   -.22,    -.2,   63.6,   85.1,
       01,      00,   201510,   2.93,     65,  -1.24,  -1.24,   -.21,  -1.24,     88,    104,     .2,   -.27,   -.13,   -.44,    -.4,    -.4,   -.06,   53.4,   76.6,
       01,      00,   201511,    6.8,   59.2,    .68,    .68,   2.04,    .68,     30,    220,   1.35,   1.03,    .61,    .18,    .27,    .13,    .23,   49.1,   69.3,
       01,      00,   201512,  11.87,   56.9,   2.33,   2.33,   5.17,   2.33,     36,    308,   2.41,   2.49,   2.23,   1.73,   1.52,    .83,    .73,     47,   66.8,
       01,      00,   201601,   4.06,     43,   -.27,   1.82,   -.82,    1.4,      4,    713,   -.42,   1.73,   2.08,   1.64,    1.1,    .82,    .83,   32.6,   53.5,
       01,      00,   201602,   5.85,   49.8,   -.09,   1.79,    .45,    1.5,      6,    454,    .43,   -.04,   1.72,    1.6,   1.24,   1.06,    .86,   38.2,   61.4,
       01,      00,   201603,   5.42,   59.7,   -.48,    1.2,   -1.2,    .35,     50,    238,   -.12,    .09,   -.21,   1.56,   1.22,   1.16,    .82,   47.9,   71.4,
       01,      00,   201604,   5.68,   63.6,   -.27,   1.25,     .5,    .58,     52,    108,    .51,    .19,    .29,   1.57,   1.41,   1.01,    .43,   51.3,   75.9,
       01,      00,   201605,   2.14,   70.2,   -.88,   -.88,  -1.94,   -.88,    174,     27,  -1.15,   -.27,   -.34,    .78,    .94,    .71,    .21,   58.5,     82,
       01,      00,   201606,   3.81,   79.2,   -1.1,   -1.1,   -.93,   -1.1,    420,      0,   -.13,   -.92,   -.37,   -.43,    .98,    .75,    .01,   67.5,     91,
       01,      00,   201607,   4.27,     82,  -1.67,  -1.67,  -2.05,  -1.67,    518,      0,   -.54,   -.52,  -1.16,   -.45,    .82,    .68,    .09,   71.1,   92.8,
       01,      00,   201608,   4.58,   81.6,  -1.76,  -1.76,   -.78,  -1.76,    505,      0,    .19,   -.35,   -.41,    -.6,    .44,    .64,     .2,   71.7,   91.4,
       01,      00,   201609,   1.72,   78.6,   -2.6,   -2.6,  -3.05,   -2.6,    395,      0,  -1.15,   -.79,     -1,   -.97,   -.85,    .51,    .14,   66.3,   90.8,
       01,      00,   201610,    .13,   68.5,  -3.51,  -3.51,  -3.53,  -3.51,    150,     52,  -2.21,  -2.09,  -1.55,  -1.94,  -1.14,    .18,   -.21,   53.6,   83.3,
       01,      00,   201611,    2.3,   57.8,  -3.88,  -3.88,   -2.2,  -3.88,     22,    253,    -.7,  -1.86,  -2.09,   -1.8,  -1.58,    -.4,   -.26,   42.6,     73,
       01,      00,   201612,   5.05,   50.1,  -3.79,  -3.79,   -.93,  -3.79,      9,    504,    .09,   -.47,  -1.34,  -1.67,  -1.53,  -1.37,   -.32,   39.6,   60.6,
       01,      00,   201701,   9.17,   52.4,  -2.36,  -2.36,    3.1,  -1.09,     32,    448,   1.83,   1.28,    .69,   -.43,  -1.02,    -.6,    .12,     42,   62.8,
       01,      00,   201702,    3.7,   55.6,  -2.75,  -2.75,  -1.88,  -2.17,     25,    315,    -.7,    .99,    .74,   -.76,   -.98,   -.99,    .05,   43.3,   67.9,
       01,      00,   201703,   4.17,   58.3,  -3.15,  -3.15,  -2.06,  -3.15,     39,    275,   -.68,  -1.02,    .24,   -.65,   -1.1,  -1.12,    .06,     46,   70.6,
       01,      00,   201704,   4.09,   67.2,  -3.24,  -3.24,  -1.24,  -3.24,    106,     52,   -.17,   -.68,   -.94,   -.23,   -.97,  -1.41,   -.24,     54,   80.3,
       01,      00,   201705,   7.01,   69.9,    .99,  -1.91,   2.98,   -.65,    165,     29,   1.43,    .76,    .17,    .48,    -.5,   -.68,      0,   57.9,   81.8,
       01,      00,   201706,   10.7,   75.8,   3.21,   3.21,   6.94,   3.21,    315,      0,   2.43,   2.65,    1.9,   1.51,    .67,    .21,    .65,   66.8,   84.9,
       01,      00,   201707,   5.06,   80.6,   2.86,   2.86,   -.05,   2.78,    471,      0,   -.01,    1.8,   2.18,    .82,   1.01,    .31,    .68,   70.5,   90.7,
       01,      00,   201708,   6.07,   78.8,   3.36,   3.36,    2.4,   3.36,    411,      0,   1.05,    .57,   2.04,   1.42,   1.51,    .52,    .77,   69.4,     88,
       01,      00,   201709,   3.25,   73.4,   3.04,   3.04,    .07,   3.01,    240,     10,   -.13,    .53,    .33,   1.81,   1.46,    .71,     .8,   62.3,   84.5,
       01,      00,   201710,   6.03,   65.8,   3.83,   3.83,    3.3,   3.83,     97,     97,    1.5,    .96,   1.33,   2.57,   1.35,   1.48,   1.09,   54.4,   77.1,
       01,      00,   201711,   1.05,   55.6,   2.63,   2.63,   -2.4,   1.64,     12,    314,  -2.36,    .27,     .1,   1.52,   1.16,    1.3,    .56,   43.1,   68.1,
       01,      00,   201712,   3.89,   46.9,   2.06,   2.06,    -.9,     .7,      3,    590,   -.52,  -1.61,   -.16,    .01,    1.3,   1.16,   -.03,     37,   56.8,
       01,      00,   201801,   2.32,   40.3,   1.09,   1.09,   -2.3,   -1.1,      2,    797,  -1.65,  -1.44,  -2.01,   -.51,   1.06,    .37,   -.24,   28.8,   51.8,
       01,      00,   201802,   7.26,   57.9,   1.33,   1.33,   1.08,   -.36,     39,    270,   1.06,   -.16,   -.52,   -.37,    .99,    .81,   -.15,   47.7,     68,
       01,      00,   201803,   4.14,   55.2,     .6,     .6,  -1.78,  -1.57,     21,    355,    -.7,    .13,   -.64,   -.62,   -.42,    .78,   -.24,   43.1,   67.3,
       01,      00,   201804,   5.95,   59.3,    .95,    .95,   1.21,   -.72,     16,    208,    .61,    -.1,    .38,   -.93,   -.18,   1.03,   -.22,   46.2,   72.4,
       01,      00,   201805,   5.54,   74.4,   1.09,   1.09,    .73,   -.29,    287,      6,    .78,    .87,    .25,    -.2,    -.2,    .82,    .08,   62.7,     86,
       01,      00,   201806,   4.55,   79.2,   1.06,   1.06,    .23,   -.19,    414,      0,    .28,    .59,    .74,    .05,   -.11,   -.02,    .09,   68.6,   89.8,
       01,      00,   201807,   4.46,   80.6,     .6,     .6,  -1.04,    -.8,    471,      0,    -.4,   -.12,    .27,    .36,   -.69,    -.1,     .1,   70.8,   90.6,
       01,      00,   201808,   5.01,   79.5,    .75,    .75,    .63,   -.43,    439,      0,    .46,   -.09,    .04,    .12,   -.23,   -.21,    .13,   69.5,   89.5,
       01,      00,   201809,   6.16,   79.4,   1.16,   1.16,   1.47,    .32,    416,      0,   1.23,   1.23,    .71,    .96,    .33,    .15,    .54,   69.6,   89.2,
       01,      00,   201810,   2.59,   67.5,    .93,    .93,   -.34,    .07,    127,     74,    .02,     .8,    .86,    .72,     .7,   -.28,    .78,   56.6,   78.4,
       01,      00,   201811,  -9.99,  -99.9, -99.99, -99.99, -99.99, -99.99,  -9999,  -9999, -99.99, -99.99, -99.99, -99.99, -99.99, -99.99, -99.99,  -99.9,  -99.9,
