,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
69,       09,      00,   195510,   2.47,   62.6,  -2.52,  -2.52,   -.17,  -2.36,     35,    176,   -.06,   -.05,   -.66,   -.28,   -.73,   -.72,  -1.95,   49.4,   75.8,0
70,       09,      00,   195511,   2.18,   52.6,   -2.5,   -2.5,   -.73,   -2.5,      2,    447,   -.25,   -.24,   -.18,   -.62,   -.69,   -.85,  -1.79,   39.1,   66.1,0
71,       09,      00,   195512,    .95,   45.6,  -3.26,  -3.26,  -3.04,  -3.26,      1,    690,  -2.46,  -1.72,  -1.37,  -1.04,    -.7,  -1.23,  -3.09,   34.8,   56.3,0
72,       09,      00,   195601,   2.32,   43.3,  -3.65,  -3.65,  -2.18,  -3.65,      2,    746,   -1.1,  -2.15,  -1.83,  -1.97,  -1.36,  -1.53,  -2.76,     31,   55.6,0
73,       09,      00,   195602,   6.43,     54,  -2.76,  -2.76,   1.55,  -2.09,     11,    408,   1.08,   -.01,   -.96,   -.83,   -1.1,  -1.08,  -2.27,   42.5,   65.5,0
74,       09,      00,   195603,   4.56,   54.6,  -2.62,  -2.62,   -.44,  -2.07,     13,    402,   -.11,    .55,   -.12,   -.85,   -.78,   -.62,  -2.32,   41.5,   67.8,0
75,       09,      00,   195604,    3.8,   61.5,  -2.34,  -2.34,    .03,  -1.73,     19,    186,    .12,   -.09,    .45,   -.77,   -.98,   -.81,  -2.22,   48.4,   74.6,0
76,       09,      00,   195605,   3.12,   72.7,  -2.45,  -2.45,  -1.06,  -2.19,    204,     18,   -.18,   -.19,    -.2,   -.75,   -.77,   -.96,  -2.12,   60.2,   85.2,0
77,       09,      00,   195606,   3.84,   76.6,  -2.34,  -2.34,   -.43,  -2.17,    311,      0,   -.36,   -.45,   -.38,   -.32,   -.89,   -.87,  -1.94,   64.3,   88.9,0
78,       09,      00,   195607,   5.83,   79.2,  -2.02,  -2.02,    .23,  -1.71,    403,      0,    .33,   -.07,   -.27,    .15,   -.81,  -1.01,  -1.71,   67.6,   90.6,0
79,       09,      00,   195608,   2.94,     80,  -2.65,  -2.65,  -2.52,  -2.65,    422,      0,  -1.39,   -.66,   -.79,   -.67,  -1.03,  -1.06,  -1.62,   67.7,   92.3,0
80,       09,      00,   195609,   6.06,   71.8,  -1.55,  -1.55,   2.49,   -.44,    172,     15,   1.17,    .18,    .25,   -.15,   -.17,   -.73,   -1.2,   59.7,     84,0
81,       09,      00,   195610,   2.94,     65,  -1.23,  -1.23,    .49,    .09,     63,    118,    .22,    .96,     .2,   -.06,    .17,   -.68,   -.99,     55,     75,0
