,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
85,       38,      00,   195702,   2.66,   53.4,  -3.37,  -3.37,  -1.64,  -3.37,     12,    346,   -.71,  -1.02,  -1.18,   -.71,  -1.51,  -1.42,  -1.38,   42.3,   64.4,0
86,       38,      00,   195703,   4.59,   52.1,  -2.92,  -2.92,    .31,  -2.73,     10,    417,    .33,   -.22,   -.57,  -1.01,  -1.01,  -1.19,  -1.11,   41.5,   62.7,0
87,       38,      00,   195704,   2.45,     64,  -3.04,  -3.04,  -1.27,  -3.04,     52,     84,   -.52,   -.14,   -.42,  -1.24,   -.91,   -1.4,  -1.33,   51.4,   76.7,0
88,       38,      00,   195705,      6,   70.9,    .84,  -1.89,   2.51,   -.81,    193,     15,   1.47,    .71,    .66,   -.35,   -.21,   -.83,  -1.13,   59.7,     82,0
89,       38,      00,   195706,   4.74,   77.4,    .96,  -1.49,    .62,   -.15,    371,      0,    .15,    1.1,    .61,   -.05,   -.51,   -.59,   -.97,   67.2,   87.7,0
90,       38,      00,   195707,   3.25,   79.2,   -.52,  -1.85,  -1.55,  -1.11,    441,      0,  -1.48,   -.79,     .1,   -.25,   -.93,   -.75,  -1.38,   67.9,   90.6,0
91,       38,      00,   195708,   4.03,   77.9,   -.86,  -2.06,   -1.2,   -1.7,    396,      0,   -.54,  -1.39,  -1.07,   -.27,   -.86,   -.72,  -1.38,     66,   89.7,0
92,       38,      00,   195709,   6.66,     75,    .63,  -1.23,   1.88,   -.12,    294,      0,   1.15,    .56,    -.2,     .2,   -.19,   -.58,  -1.14,   65.1,   84.8,0
93,       38,      00,   195710,    2.4,   58.9,     .6,  -1.06,    .11,    .07,     20,    216,   -.13,     .7,    .29,    .28,   -.08,   -.69,  -1.12,   48.3,   69.4,0
94,       38,      00,   195711,   6.69,   54.4,   2.02,   2.02,   4.44,   2.02,      7,    331,   2.01,   1.16,   1.54,    .63,    .86,    .15,   -.69,   43.4,   65.5,0
95,       38,      00,   195712,   2.86,   46.5,   1.76,   1.76,   -.16,   1.62,      2,    583,   -.41,   1.31,    .84,    .49,    .64,    .26,   -.56,   34.7,   58.3,0
96,       38,      00,   195801,   4.23,   38.6,    1.9,    1.9,    .97,    1.9,      0,    826,    .44,   -.02,   1.18,    .93,    .87,     .5,   -.31,   28.3,   48.9,0
97,       38,      00,   195802,   3.92,   39.2,   1.89,   1.89,    .56,   1.89,      0,    727,    .04,    .28,   -.05,   1.13,    .48,    .69,    -.5,     27,   51.5,0
98,       38,      00,   195803,   4.73,   48.8,   1.94,   1.94,    .73,   1.94,      3,    514,     .4,    .31,    .41,    .79,    .55,    .68,   -.36,     39,   58.6,0
99,       38,      00,   195804,   6.75,   61.7,   2.97,   2.97,   3.69,   2.97,     26,    132,   1.95,    1.5,   1.18,    1.5,   1.31,   1.29,   -.02,     50,   73.4,0
